dataset_version,queId,difficulty,qtype,problem,knowledge_point_routes
2023-07-07,e9e6206bf20f4a548fb5ea4a8b0d40b5,1,short_answer,"The average weight of Pip and Bud is $$30$$ kg, and the average weight of Pip and Bob is $$33$$ kg, and the average weight of Bud and Bob is $$36$$ kg. How much does Pip weigh? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Average Problems ']
2023-07-07,b2a960366a1e4206865a6d0760704900,1,short_answer,Circle the number closest in value to $0.1$  $0.01$~~ ~$0.08$~~ ~$0.13$~~ ~$0.2$ ~~~$0.9$ ,"['Overseas Competition->Knowledge Point->Calculation Modules->Comparing, Ordering and Estimating->Comparing and Ordering->Comparing and Ordering Decimals']"
2023-07-07,21925b1973084732a0bda763e78de8cb,1,short_answer,Solve the equation below.     $$2x+3x+2=30+6x-8x$$ ,"['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Equivalent Substitution->Algebraic Expressions', 'Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable']"
2023-07-07,7a9b9029d5734b7c90666cccb4699070,0,short_answer,What is the value of the following sum?  $$29 + 37 + 76 + 63 + 24 +45 + 61 + 55$$ ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,7e73704f04d44c6bb2d64ca0206cc145,1,short_answer,"Maria can cover a certain distance at her usual speed in $30$ minutes. After running for a period of time, it rains, so she reduces her speed by $$20 \%$$ and continues to run for $$2400$$ metres. She arrives at her destination $$5$$ minutes late. Find the length of the journey. ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions']
2023-07-07,f3c93367205a456ea52d0000fc85cdec,1,short_answer,Jacob is the eldest boy in the family and has $$4$$ younger sisters and $$3$$ younger brothers. How many children are there in Jacob's family? ,['Overseas Competition->Knowledge Point->Word Problem Modules']
2023-07-07,80ae2580a9e14b43aeb41aca80397bf8,2,short_answer,"Five people can build a bridge in $$15$$ days. If you want the bridge to be completed in $$7$$ days, at least~\uline{~~~~~~~~~~}~more people will be needed to build the bridge. (Assume that all the people work at the same speed). ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions->Proportions->Proportion and Inverse Proportion']
2023-07-07,4df4bcfe8431481b82ea6620cf995bdb,1,short_answer,"You bought a bike for $1,000$ dollars. The bike depreciates at the rate of $7 \%$ per year. Find the value of your bike after $5$ years. ($0.93^{5} \approx 0.6957$, $1.07^{5} \approx 1.4026$) ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Interest Problems']
2023-07-07,23b6320496c74802b1ab8fa3492896ab,1,short_answer,$1.25\times88$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Multiplication and Division of Decimals']
2023-07-07,ea291fdb39c04d6bb392ebad4dae8604,1,short_answer,"（Q4\textasciitilde Q10 are on the Extra Practice paper）There are $$1050$$ students in school A and school B. 20 students in school A need to transfer to school B because they are moving house. After this, school A still has $$10$$ more students than school B. How many students does school A have originally? ","['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Sum and Multiple']"
2023-07-07,0447196e6c6246baa9661487a6cbd4c6,1,short_answer,$672\div8$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Division of Whole Numbers->Division out of the Multiplication Table']
2023-07-07,8ddb5880b1e64f2d96621c773f4f7ace,1,short_answer,At $5.00$ am the temperature is $- 3$℃. At $10.30$ am the temperature has risen steadily by $2$℃ per hour. What is the temperature at $10.30$ am? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction->Simple Addition and Subtraction']
2023-07-07,1cfc58120fbc40b6bf8247588930f7c3,1,short_answer,"Mrs Chan went shopping with some money.  In shop $$A$$, she spent half of her money plus ＄$$1$$ on clothing.  In shop $$B$$, she spent half of the remaining money plus ＄$$2$$ on a pair of shoes.  In shop $$C$$, she spent $$\frac{1}{3}$$ of the remaining plus ＄$$3$$ on a bag and had ＄$$49$$ left.  How much money had Mrs Chan at first? ","['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Operations of Fractions', 'Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Finding the Base']"
2023-07-07,caaa1eddd8e44bef93f25acbc57b8371,1,short_answer,$12321\div37$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Division of Whole Numbers->Division out of the Multiplication Table']
2023-07-07,28774179acd44fbdaf5d40e780523af5,0,short_answer,"A bookcase with seven shelves contains $280$ books, each shelf contains $3$ fewer books than the shelf below it. How many books are on the top shelf? ",['Overseas Competition->Knowledge Point->Calculation Modules->Sequences and Number Tables->Arithmetic Sequences']
2023-07-07,38bf844b32b44c12972bb035ec388106,1,short_answer,"There are $3$ blue, $3$ green and $3$ white pencils in a box. At least how many pencils must Darrell draw from the box to get $$1$$ green pencil for sure? ","['Overseas Competition->Knowledge Point->Combinatorics->Pigeonhole Principle->Worst Case in Pigeonhole Principle Problems', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations']"
2023-07-07,bb1f1a78e8b14c55b2e4ca48c347db8c,1,short_answer,"In a class of $32$, $\dfrac{3}{4}$~are boys, how many are girls? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Knowing the Base']
2023-07-07,6650434a14d84648b471103d681433eb,1,short_answer,"Linda was then asked to determine the value of $n$, given that $\frac{2240}{n}$ is also a square number. Determine the value of $n$. ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations through Formulas->Perfect Square Factorization']
2023-07-07,02bc5b84f38e437d928aa61c776bd24c,1,short_answer,"Aaron likes to help his mother with chores around the house. He sweeps the floor every $3$ days, mopes the floor every $5$ days, cooks dinner every $9$ days and cleans the windows every $3$ weeks. He does all $4$ chores on the same day today. How many days later will he do all $4$ chores together again? ",['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Extracting Common Factors from Whole Numbers']
2023-07-07,8b07fa55294340ce938279e09cfc9c8c,1,short_answer,"A class has 44 students participating in competitions, 30 of whom participate in math competition and 26 in art competition. How many students participate in both math and art competitions? ",['Overseas Competition->Knowledge Point->Counting Modules->Inclusion-Exclusion Principle->Inclusion-Exclusion Principle for Two Sets']
2023-07-07,3610afbddbce47998aebfb515c853f57,2,short_answer,"A group of kids share a pack of candies. If every kid eats $$18$$ candies, then $$12$$ more candies are needed. If every kid eats $$15$$ candies, the candies are just enough to be distributed to $$2$$ more kids. How many candies are there? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Distribution Problems']
2023-07-07,0e28012c7afd408599dee757d5a607e6,2,short_answer,"A textbook has $$310$$ pages, numbering from $1$ to $310$. What is the sum of all the digits numbering this book? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Page Number Problem']
2023-07-07,a3f51789234d477fb06391f3a221a5f8,2,short_answer,Calculate:  $$22\times125\times8$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Fast Multiplication and Division of Whole Numbers']
2023-07-07,e351511a62494ba0991dc2cdd9255710,1,short_answer,"Avril is $8$ years old this year, and her dad is $5$ times as old as Avril. Find the age difference between Avril and her dad $2$ years ago. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems->Basic Relationships in Age Problems']
2023-07-07,2a7407914fcd4db5b094cbb7fb4b2b91,1,short_answer,"If $9$ items cost £$6.30$, what will be the cost of $11$? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Money Calculation']
2023-07-07,12630e7ba91647e9a662b2150bd08918,1,short_answer,"Using a calculator, evaluate the following expression and round off to the nearest $3$ decimal places:  $16.7-\sqrt[3]{\frac{(-4.56)^{2}-(8.1)^{3}}{7.2^{3}}\div\left[-\sqrt{6\frac{3}{4}}-(-30.15)\right]}$ ",['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,dea0d88a56c14c18bf792f9e1d676070,1,short_answer,"Oliver is $$20$$ this year, and Lin is $$26$$ this year, so how many years later will the sum of their ages be $$48$$? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Age Problems']
2023-07-07,e61ecccd8d4e46a5bae3436df379fd8e,1,short_answer,"Jayden starts from place A, and Carter starts from place B. They walk towards each other at the same time. The speeds ratio of Jayden to Carter is $7:4$. After Jayden arrives to place A, he turns around immediately and keep walking until he meet Carter. If the distance between place A and place B is $440\rm m$, how far is their meeting place from place A? ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions']
2023-07-07,f3a192a1a028460aa34b249e7e3af6b6,1,short_answer,"$$7$$ years ago, the ratio of Mr. Lim\textquotesingle s age to Mrs. Lim\textquotesingle s age was $$6:5$$. The sum of their current ages is $$69$$ years old. Find Mr. Lim\textquotesingle s current age.~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Proportions->Ratio Word Problems with Invariant Differences']
2023-07-07,7f06cc0235094faaa81a0a2fb9cab606,3,short_answer,"Sam Sam and Peter had some stickers in the ratio 7 : 5. Sam and Peter each gave 20\% of their stivkers to John. As a result, John's stickers increased by 80\%. If Sam had 20 stickers more than John in the end, how many stickers did Peter have at first? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Percentages Word Problems']
2023-07-07,2ef9562fe8a044c3af3451bfe10a4c3b,1,short_answer,"$$6$$ students participated a math competition, the score mean of $$5$$ of them is $$87$$. If add Jim\textquotesingle s score, the score mean of all of them will be $$88$$. What is Jim\textquotesingle s score? ",['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Basic Understanding of Fractions->The Meaning of Fractions']
2023-07-07,914f071ea10440cebf9dbe8becbdbc9d,1,short_answer,Calculate:  $$58+63+59+62+63+56+61=$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers']
2023-07-07,4a241f99a7b844b08c465d23e0993893,2,short_answer,One-fifth of the length of a piece of wood measures 6cm. What is one-third of this wood? ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions']
2023-07-07,b4b4e5c5437f4235a2a175fc8db815dd,1,short_answer,"A TV costs $4200$ dollars. The store lowers its price by $$10 \%$$ at first, then lowers the price by $$20 \%$$ later. What is the price of the TV now? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages']
2023-07-07,f42746b63c97449b9bd8019271c9ec21,2,short_answer,"A shop purchased some baseball bats at $$ $135$$ each. It then sold them at $$ $185$$ each. When the shop was left with $$3$$ bats, the proceeds had covered the initial total cost price plus a profit of $$ $2945$$. How many baseball bats did the shop purchase at first? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Basic Profit and Loss Concepts']
2023-07-07,457a726196e141089b3e12d90241956e,1,short_answer,"Raja and Kumar had the same amount of money at first. After Raja spent $ $$$$286$$ and Kumar spent $ $$$$109$$, Kumar had $$4$$ times as much money as Raja. How much money did each of them have at first? ","['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Difference and Multiple']"
2023-07-07,34ba1fe6c4914c9988860c36d1caf4a3,2,short_answer,"47 boys are going on a trip to the zoo by minibus.  If each minibus can carry 6 children, how many minibusses will be needed? ",['Overseas Competition->Knowledge Point->Number Theory Modules->Division without Remainders']
2023-07-07,5b0b415f20824bf48a8768e9f5d5ec26,1,short_answer,Given that $▲ + ▲ = ■$  and $■ + ▲ = ●$  and $♦ = ● + ■ + ▲$  how many $▲$s are equal to $♦$ ? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems->Equivalent Substitution in Equation Word Problems->Replacement of Equivalent Substitution']
2023-07-07,3518cc99e1f044c886a532f40ac85ca4,1,short_answer,A table cost ＄$$160$$ more than a chair. Mrs Lim bought a table and $$5$$ chairs for ＄$$328$$. Find the cost of $$1$$ chair. ,"['Overseas In-curriculum->Knowledge Point->Operations of Numbers -> Money Word Problems ', 'Overseas Competition->Knowledge Point->Calculation Modules->Unit Conversion->Converting between Units of Money']"
2023-07-07,9da061efc392431dbe6794c1c302e8e3,1,short_answer,$$879 + 268 =$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ->Addition of Whole Numbers->Addition in Horizontal Form']
2023-07-07,bc4b9a02e5f940dead7da75f6c772177,1,short_answer,It takes $10$ minutes to fill a bath when using both the hot and cold tap at the same time.  Water flows from the cold tap at twice the rate of the hot tap.  How long would it take to fill the bath when using just the cold tap? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Work Word Problems->Simple Work Word Problems->Work Word Problems with Specific Quantities']
